Authors,Title,Year,Source title,Page start,Page end,Cited by
"Sakamoto, H., Matsuda, K.-I., Zuloaga, D.G., Hongu, H., Wada, E., Wada, K., Jordan, C.L., Breedlove, S.M., Kawata, M.",Sexually dimorphic gastrin releasing peptide system in the spinal cord controls male reproductive functions,2008,Nature Neuroscience,634,636,53
"Rokers, B., Cormack, L.K., Huk, A.C.",Disparity- and velocity-based signals for three-dimensional motion perception in human MT+,2009,Nature Neuroscience,1050,1055,53
"Di Salvio, M., Di Giovannantonio, L.G., Acampora, D., Prosperi, R., Omodei, D., Prakash, N., Wurst, W., Simeone, A.",Otx2 controls neuron subtype identity in ventral tegmental area and antagonizes vulnerability to MPTP,2010,Nature Neuroscience,1481,1489,53
"Liu, B.-H., Li, P., Sun, Y.J., Li, Y.-T., Zhang, L.I., Tao, H.W.",Intervening inhibition underlies simple-cell receptive field structure in visual cortex,2010,Nature Neuroscience,89,96,53
"Reiff, D.F., Plett, J., Mank, M., Griesbeck, O., Borst, A.",Visualizing retinotopic half-wave rectified input to the motion detection circuitry of Drosophila,2010,Nature Neuroscience,973,978,53
"Ruiz, A., Campanac, E., Scott, R.S., Rusakov, D.A., Kullmann, D.M.",Presynaptic GABA A receptors enhance transmission and LTP induction at hippocampal mossy fiber synapses,2010,Nature Neuroscience,431,438,53
"Rancz, E.A., Franks, K.M., Schwarz, M.K., Pichler, B., Schaefer, A.T., Margrie, T.W.","Transfection via whole-cell recording in vivo: Bridging single-cell physiology, genetics and connectomics",2011,Nature Neuroscience,527,532,53
"Dietz, D.M., Sun, H., Lobo, M.K., Cahill, M.E., Chadwick, B., Gao, V., Koo, J.W., Mazei-Robison, M.S., Dias, C., Maze, I., Damez-Werno, D., Dietz, K.C., Scobie, K.N., Ferguson, D., Christoffel, D., Ohnishi, Y., Hodes, G.E., Zheng, Y., Neve, R.L., Hahn, K.M., Russo, S.J., Nestler, E.J.",Rac1 is essential in cocaine-induced structural plasticity of nucleus accumbens neurons,2012,Nature Neuroscience,891,896,53
"Day, J.J., Childs, D., Guzman-Karlsson, M.C., Kibe, M., Moulden, J., Song, E., Tahir, A., Sweatt, J.D.",DNA methylation regulates associative reward learning,2013,Nature Neuroscience,1445,1452,53
"O'Connor, D.H., Hires, S.A., Guo, Z.V., Li, N., Yu, J., Sun, Q.-Q., Huber, D., Svoboda, K.",Neural coding during active somatosensation revealed using illusory touch,2013,Nature Neuroscience,958,965,53
"Kozlov, A.S., Risler, T., Hudspeth, A.J.",Coherent motion of stereocilia assures the concerted gating of hair-cell transduction channels,2007,Nature Neuroscience,87,92,54
"Levy-Strumpf, N., Culotti, J.G.","VAB-8, UNC-73 and MIG-2 regulate axon polarity and cell migration functions of UNC-40 in C. elegans",2007,Nature Neuroscience,161,168,54
"Zhong, J., Li, X., McNamee, C., Chen, A.P., Baccarini, M., Snider, W.D.",Raf kinase signaling functions in sensory neuron differentiation and axon growth in vivo,2007,Nature Neuroscience,598,607,54
"Peron, S., Gabbiani, F.",Spike frequency adaptation mediates looming stimulus selectivity in a collision-detecting neuron,2009,Nature Neuroscience,318,326,54
"Pinto, L., Drechsel, D., Schmid, M.-T., Ninkovic, J., Irmler, M., Brill, M.S., Restani, L., Gianfranceschi, L., Cerri, C., Weber, S.N., Tarabykin, V., Baer, K., Guillemot, F., Beckers, J., Zecevic, N., Dehay, C., Caleo, M., Schorle, H., Götz, M.",AP2γ regulates basal progenitor fate in a region- and layer-specific manner in the developing cortex,2009,Nature Neuroscience,1229,1237,54
"Soto, D., Coombs, I.D., Renzi, M., Zonouzi, M., Farrant, M., Cull-Candy, S.G.","Selective regulation of long-form calcium-permeable AMPA receptors by an atypical TARP, γ-5",2009,Nature Neuroscience,277,285,54
"Bucurenciu, I., Bischofberger, J., Jonas, P.",A small number of open Ca 2+ channels trigger transmitter release at a central GABAergic synapse,2010,Nature Neuroscience,19,21,54
"Perez-Tilve, D., Hofmann, S.M., Basford, J., Nogueiras, R., Pfluger, P.T., Patterson, J.T., Grant, E., Wilson-Perez, H.E., Granholm, N.A., Arnold, M., Trevaskis, J.L., Butler, A.A., Davidson, W.S., Woods, S.C., Benoit, S.C., Sleeman, M.W., Dimarchi, R.D., Hui, D.Y., Tschöp, M.H.",Melanocortin signaling in the CNS directly regulates circulating cholesterol,2010,Nature Neuroscience,877,882,54
"Wu, M.N., Joiner, W.J., Dean, T., Yue, Z., Smith, C.J., Chen, D., Hoshi, T., Sehgal, A., Koh, K.","SLEEPLESS, a Ly-6/neurotoxin family member, regulates the levels, localization and activity of Shaker",2010,Nature Neuroscience,69,75,54
"Kakegawa, W., Miyoshi, Y., Hamase, K., Matsuda, S., Matsuda, K., Kohda, K., Emi, K., Motohashi, J., Konno, R., Zaitsu, K., Yuzaki, M.",D-Serine regulates cerebellar LTD and motor coordination through the δ glutamate receptor,2011,Nature Neuroscience,603,613,54
"Kim, J.-I., Lee, H.-R., Sim, S.-E., Baek, J., Yu, N.-K., Choi, J.-H., Ko, H.-G., Lee, Y.-S., Park, S.-W., Kwak, C., Ahn, S.-J., Choi, S.Y., Kim, H., Kim, K.-H., Backx, P.H., Bradley, C.A., Kim, E., Jang, D.-J., Lee, K., Kim, S.J., Zhuo, M., Collingridge, G.L., Kaang, B.-K.",PI3KÎ 3 is required for NMDA receptorg - Dependent long-term depression and behavioral flexibility,2011,Nature Neuroscience,1447,1454,54
"Ma, T., Wang, C., Wang, L., Zhou, X., Tian, M., Zhang, Q., Zhang, Y., Li, J., Liu, Z., Cai, Y., Liu, F., You, Y., Chen, C., Campbell, K., Song, H., Ma, L., Rubenstein, J.L., Yang, Z.",Subcortical origins of human and monkey neocortical interneurons,2013,Nature Neuroscience,1588,1597,54
"Narayanan, N.S., Cavanagh, J.F., Frank, M.J., Laubach, M.",Common medial frontal mechanisms of adaptive control in humans and rodents,2013,Nature Neuroscience,1888,1895,54
"Kao, Y.-C., Davis, E.S., Gabrieli, J.D.E.",Neural correlates of actual and predicted memory formation,2005,Nature Neuroscience,1776,1783,55
"Kim, C.-H., Takamiya, K., Petralia, R.S., Sattler, R., Yu, S., Zhou, W., Kalb, R., Wenthold, R., Huganir, R.",Persistent hippocampal CA1 LTP in mice lacking the C-terminal PDZ ligand of GluR1,2005,Nature Neuroscience,985,987,55
"Putz, U., Harwell, C., Nedivi, E.",Soluble CPG15 expressed during early development rescues cortical progenitors from apoptosis,2005,Nature Neuroscience,322,331,55
"Armstead, W.M., Nassar, T., Akkawi, S., Smith, D.H., Chen, X.-H., Cines, D.B., Higazi, A.A.-R.",Neutralizing the neurotoxic effects of exogenous and endogenous tPA,2006,Nature Neuroscience,1150,1155,55
"Bermingham Jr., J.R., Shearin, H., Pennington, J., O'Moore, J., Jaegle, M., Driegen, S., Van Zon, A., Darbas, A., Özkaynak, E., Ryu, E.J., Milbrandt, J., Meijer, D.",The claw paw mutation reveals a role for Lgi4 in peripheral nerve development,2006,Nature Neuroscience,76,84,55
"Ling, S., Carrasco, M.",When sustained attention impairs perception,2006,Nature Neuroscience,1243,1245,55
"Bangasser, D.A., Shors, T.J.",The hippocampus is necessary for enhancements and impairments of learning following stress,2007,Nature Neuroscience,1401,1403,55
"Hyngstrom, A.S., Johnson, M.D., Miller, J.F., Heckman, C.J.",Intrinsic electrical properties of spinal motoneurons vary with joint angle,2007,Nature Neuroscience,363,369,55
"Kole, M.H.P., Stuart, G.J.",Is action potential threshold lowest in the axon?,2008,Nature Neuroscience,1253,1255,55
"Chow, D.K., Groszer, M., Pribadi, M., Machniki, M., Carmichael, S.T., Liu, X., Trachtenberg, J.T.",Laminar and compartmental regulation of dendritic growth in mature cortex,2009,Nature Neuroscience,116,118,55
"Wu, H.-H., Bellmunt, E., Scheib, J.L., Venegas, V., Burkert, C., Reichardt, L.F., Zhou, Z., Farĩas, I., Carter, B.D.","Glial precursors clear sensory neuron corpses during development via Jedi-1, an engulfment receptor",2009,Nature Neuroscience,1534,1541,55
"Johnson, S.L., Franz, C., Kuhn, S., Furness, D.N., Rüttiger, L., Münkner, S., Rivolta, M.N., Seward, E.P., Herschman, H.R., Engel, J., Knipper, M., Marcotti, W.",Synaptotagmin IV determines the linear Ca 2+ dependence of vesicle fusion at auditory ribbon synapses,2010,Nature Neuroscience,45,52,55
"Losonczy, A., Zemelman, B.V., Vaziri, A., Magee, J.C.",Network mechanisms of theta related neuronal activity in hippocampal CA1 pyramidal neurons,2010,Nature Neuroscience,967,972,55
"Keller, A., Vosshall, L.B.",A psychophysical test of the vibration theory of olfaction,2004,Nature Neuroscience,337,338,56
"Zhang, J., Pho, V., Bonasera, S.J., Holzmann, J., Tang, A.T., Hellmuth, J., Tang, S., Janak, P.H., Tecott, L.H., Huang, E.J.",Essential function of HIPK2 in TGFβ-dependent survival of midbrain dopamine neurons,2007,Nature Neuroscience,77,86,56
"Li, X., Gao, X., Liu, G., Xiong, W., Wu, J., Rao, Y.",Netrin signal transduction and the guanine nucleotide exchange factor DOCK180 in attractive signaling,2008,Nature Neuroscience,28,35,56
"Ramot, D., MacInnis, B.L., Goodman, M.B.",Bidirectional temperature-sensing by a single thermosensory neuron in C. elegans,2008,Nature Neuroscience,908,915,56
"Stüttgen, M.C., Schwarz, C.",Psychophysical and neurometric detection performance under stimulus uncertainty,2008,Nature Neuroscience,1091,1099,56
"Kessels, H.W., Kopec, C.D., Klein, M.E., Malinow, R.",Roles of stargazin and phosphorylation in the control of AMPA receptor subcellular distribution,2009,Nature Neuroscience,888,896,56
"Fassier, C., Hutt, J.A., Scholpp, S., Lumsden, A., Giros, B., Nothias, F., Schneider-Maunoury, S., Houart, C., Hazan, J.",Zebrafish atlastin controls motility and spinal motor axon architecture via inhibition of the BMP pathway,2010,Nature Neuroscience,1380,1387,56
"Haruno, M., Frith, C.D.",Activity in the amygdala elicited by unfair divisions predicts social value orientation,2010,Nature Neuroscience,160,161,56
"Tanigawa, H., Lu, H.D., Roe, A.W.",Functional organization for color and orientation in macaque V4,2010,Nature Neuroscience,1542,1549,56
"Deguchi, Y., Donato, F., Galimberti, I., Cabuy, E., Caroni, P.",Temporally matched subpopulations of selectively interconnected principal neurons in the hippocampus,2011,Nature Neuroscience,495,504,56
"Larsen, R.S., Corlew, R.J., Henson, M.A., Roberts, A.C., Mishina, M., Watanabe, M., Lipton, S.A., Nakanishi, N., Pérez-Otaño, I., Weinberg, R.J., Philpot, B.D.",NR3A-containing NMDARs promote neurotransmitter release and spike timing-dependent plasticity,2011,Nature Neuroscience,338,344,56
"MacEvoy, S.P., Epstein, R.A.",Constructing scenes from objects in human occipitotemporal cortex,2011,Nature Neuroscience,1323,1329,56
"Arzi, A., Shedlesky, L., Ben-Shaul, M., Nasser, K., Oksenberg, A., Hairston, I.S., Sobel, N.",Humans can learn new information during sleep,2012,Nature Neuroscience,1460,1465,56
"Labouèbe, G., Liu, S., Dias, C., Zou, H., Wong, J.C.Y., Karunakaran, S., Clee, S.M., Phillips, A.G., Boutrel, B., Borgland, S.L.",Insulin induces long-term depression of ventral tegmental area dopamine neurons via endocannabinoids,2013,Nature Neuroscience,300,308,56
"Dissel, S., Codd, V., Fedic, R., Garner, K.J., Costa, R., Kyriacou, C.P., Rosato, E.",A constitutively active cryptochrome in Drosophila melanogaster,2004,Nature Neuroscience,834,840,57
"Li, W., DeVries, S.H.",Separate blue and green cone networks in the mammalian retina,2004,Nature Neuroscience,751,756,57
"Chen, X.-K., Wang, L.-C., Zhou, Y., Cai, Q., Prakriya, M., Duan, K.-L., Sheng, Z.-H., Lingle, C., Zhou, Z.",Activation of GPCRs modulates quantal size in chromaffin cells through G<inf>βγ</inf> and PKC,2005,Nature Neuroscience,1160,1168,57
"Zugaro, M.B., Monconduit, L., Buzsáki, G.",Spike phase precession persists after transient intrahippocampal perturbation,2005,Nature Neuroscience,67,71,57
"Assisi, C., Stopfer, M., Laurent, G., Bazhenov, M.",Adaptive regulation of sparseness by feedforward inhibition,2007,Nature Neuroscience,1176,1184,57
"Kim, J.H., Sizov, I., Dobretsov, M., Von Gersdorff, H.",Presynaptic Ca2+ buffers control the strength of a fast post-tetanic hyperpolarization mediated by the α3 Na+/K +-ATPase,2007,Nature Neuroscience,196,205,57
"Falsig, J., Julius, C., Margalith, I., Schwarz, P., Heppner, F.L., Aguzzi, A.",A versatile prion replication assay in organotypic brain slices,2008,Nature Neuroscience,109,117,57
"Ito, I., Ong, R.C.-Y., Raman, B., Stopfer, M.",Sparse odor representation and olfactory learning,2008,Nature Neuroscience,1177,1184,57
"Ponce, C.R., Lomber, S.G., Born, R.T.",Integrating motion and depth via parallel pathways,2008,Nature Neuroscience,216,223,57
"Kazama, H., Wilson, R.I.",Origins of correlated activity in an olfactory circuit,2009,Nature Neuroscience,1136,1144,57
"Rouaux, C., Arlotta, P.",Fezf2 directs the differentiation of corticofugal neurons from striatal progenitors in vivo,2010,Nature Neuroscience,1345,1347,57
"Sumner, P., Edden, R.A.E., Bompas, A., Evans, C.J., Singh, K.D.","More GABA, less distraction: A neurochemical predictor of motor decision speed",2010,Nature Neuroscience,825,827,57
"Bromberg-Martin, E.S., Hikosaka, O.",Lateral habenula neurons signal errors in the prediction of reward information,2011,Nature Neuroscience,1209,1218,57
"Ciarleglio, C.M., Axley, J.C., Strauss, B.R., Gamble, K.L., McMahon, D.G.",Perinatal photoperiod imprints the circadian clock,2011,Nature Neuroscience,25,27,57
"Held, R., Ostrovsky, Y., Degelder, B., Gandhi, T., Ganesh, S., Mathur, U., Sinha, P.",The newly sighted fail to match seen with felt,2011,Nature Neuroscience,551,553,57
"Jacob, C., Christen, C.N., Pereira, J.A., Somandin, C., Baggiolini, A., Lötscher, P., Özçelik, M., Tricaud, N., Meijer, D., Yamaguchi, T., Matthias, P., Suter, U.",HDAC1 and HDAC2 control the transcriptional program of myelination and the survival of Schwann cells,2011,Nature Neuroscience,429,436,57
"Lin, Q., Wei, W., Coelho, C.M., Li, X., Baker-Andresen, D., Dudley, K., Ratnu, V.S., Boskovic, Z., Kobor, M.S., Sun, Y.E., Bredy, T.W.",The brain-specific microRNA miR-128b regulates the formation of fear-extinction memory,2011,Nature Neuroscience,1115,1117,57
"Snellman, J., Mehta, B., Babai, N., Bartoletti, T.M., Akmentin, W., Francis, A., Matthews, G., Thoreson, W., Zenisek, D.",Acute destruction of the synaptic ribbon reveals a role for the ribbon in vesicle priming,2011,Nature Neuroscience,1135,1143,57
"Antony, J.W., Gobel, E.W., O'Hare, J.K., Reber, P.J., Paller, K.A.",Cued memory reactivation during sleep influences skill learning,2012,Nature Neuroscience,1114,1116,57
"Dajas-Bailador, F., Bonev, B., Garcez, P., Stanley, P., Guillemot, F., Papalopulu, N.",MicroRNA-9 regulates axon extension and branching by targeting Map1b in mouse cortical neurons,2012,Nature Neuroscience,697,699,57
"Kauer, T.M., Figueiredo, J.-L., Hingtgen, S., Shah, K.",Encapsulated therapeutic stem cells implanted in the tumor resection cavity induce cell death in gliomas,2012,Nature Neuroscience,197,204,57
"Corl, A.B., Rodan, A.R., Heberlein, U.",Insulin signaling in the nervous system regulates ethanol intoxication in Drosophila melanogaster,2005,Nature Neuroscience,18,19,58
"Yao, H., Shi, L., Han, F., Gao, H., Dan, Y.",Rapid learning in cortical coding of visual scenes,2007,Nature Neuroscience,772,778,58
"Grosjean, Y., Grillet, M., Augustin, H., Ferveur, J.-F., Featherstone, D.E.",A glial amino-acid transporter controls synapse strength and courtship in Drosophila,2008,Nature Neuroscience,54,61,58
"Liu, Y., Yttri, E.A., Snyder, L.H.",Intention and attention: Different functional roles for LIPd and LIPv,2010,Nature Neuroscience,495,500,58
"Baseler, H.A., Gouws, A., Haak, K.V., Racey, C., Crossland, M.D., Tufail, A., Rubin, G.S., Cornelissen, F.W., Morland, A.B.",Large-scale remapping of visual cortex is absent in adult humans with macular degeneration,2011,Nature Neuroscience,649,657,58
"Glickfeld, L.L., Andermann, M.L., Bonin, V., Reid, R.C.",Cortico-cortical projections in mouse visual cortex are functionally target specific,2013,Nature Neuroscience,219,226,58
"Hansen, D.V., Lui, J.H., Flandin, P., Yoshikawa, K., Rubenstein, J.L., Alvarez-Buylla, A., Kriegstein, A.R.",Non-epithelial stem cells and cortical interneuron production in the human ganglionic eminences,2013,Nature Neuroscience,1576,1587,58
"Hess, M.E., Hess, S., Meyer, K.D., Verhagen, L.A.W., Koch, L., Brönneke, H.S., Dietrich, M.O., Jordan, S.D., Saletore, Y., Elemento, O., Belgardt, B.F., Franz, T., Horvath, T.L., Rüther, U., Jaffrey, S.R., Kloppenburg, P., Brüning, J.C.",The fat mass and obesity associated gene (Fto) regulates activity of the dopaminergic midbrain circuitry,2013,Nature Neuroscience,1042,1048,58
"Sachidhanandam, S., Sreenivasan, V., Kyriakatos, A., Kremer, Y., Petersen, C.C.H.",Membrane potential correlates of sensory perception in mouse barrel cortex,2013,Nature Neuroscience,1671,1677,58
"Matsumoto, K., Nishihara, S., Kamimura, M., Shiraishi, T., Otoguro, T., Uehara, M., Maeda, Y., Ogura, K., Lumsden, A., Ogura, T.","The prepattern transcription factor Irx2, a target of the FGF8/MAP kinase cascade, is involved in cerebellum formation",2004,Nature Neuroscience,605,612,59
"Zhang, J., Lefebvre, J.L., Zhao, S., Granato, M.",Zebrafish unplugged reveals a role for muscle-specific kinase homologs in axonal pathway choice,2004,Nature Neuroscience,1303,1309,59
"Guerrero, G., Rieff, D.F., Agarwal, G., Ball, R.W., Borst, A., Goodman, C.S., Isacoff, E.Y.",Heterogeneity in synaptic transmission along a Drosophila larval motor axon,2005,Nature Neuroscience,1188,1196,59
"Wu, K.Y., Zippin, J.H., Huron, D.R., Kamenetsky, M., Hengst, U., Buck, J., Levin, L.R., Jaffrey, S.R.",Soluble adenylyl cyclase is required for netrin-1 signaling in nerve growth cones,2006,Nature Neuroscience,1257,1264,59
"Kwon, Y., Shim, H.-S., Wang, X., Montell, C.",Control of thermotactic behavior via coupling of a TRP channel to a phospholipase C signaling cascade,2008,Nature Neuroscience,871,873,59
